feature_source,feature_num_vertices,feature_num_edges,feature_largest_dist,feature_average_dist,feature_mean_degree,feature_std_deviation_degree,feature_clustering_coef,feature_energy,feature_std_devi_eig_adj,feature_small_eig_adj,feature_sec_small_eig_adj,feature_large_eig_adj,feature_sec_large_eig_adj,feature_gap_eig_adj,feature_connectivity,feature_small_nonzero_eig_lap,feature_sec_small_nonzero_eig_lap,feature_large_eig_lap,feature_sec_large_eig_lap,feature_gap_eig_lap
DSJC500.5.col,500,62624,2.0,1.996,250.496,11.035125010619499,0.12646256368158001,9.960890089211762,15.827065426035256,-22.3261222269541,-22.17397197576919,250.98011006007303,21.484863561670977,229.49524649840205,215.15357813778027,215.15357813778027,215.73333388684446,290.3101299136319,285.8465601805858,75.15655177585163
queen10_10g.col,100,2940,2.0,1.98,58.8,4.66476151587624,0.03252937538651824,4.406127996887628,5.4221766846903865,-4.000000000000005,-4.000000000000005,29.636798078296817,10.482597288279784,19.154200790017033,45.26568385516021,29.18246710744951,45.26568385516021,72.62662720230821,72.38837744058672,43.4441600948587
DSJC125.9.col,125,6961,2.0,1.984,111.376,3.243859429753392,0.7244878048780488,3.787953299221639,10.553482837433336,-7.479003290041718,-7.336425036387915,111.46918803424835,6.015799690714036,105.45338834353431,101.2031657435885,101.2031657435885,101.5324275785006,121.37853164268769,120.00273638941196,20.17536589909919
wap05a.col,905,43081,4.0,2.1401275907328836,95.20662983425414,47.12093715617546,0.005943518833309266,4.288431611161156,9.757388474087438,-21.163241571830618,-18.841552100139573,121.06069069780771,76.7583659130258,44.302324784781916,8.796737288168437,8.796737288168437,8.879001172862193,229.64399137794607,223.75799837597904,220.84725408977764
le450_25d.col,450,17425,3.0,2.004335802469136,77.44444444444444,28.45226455002644,0.011172181567504507,5.833804701391659,8.800252521629403,-11.089768345868043,-10.95418496815959,88.48837640605352,29.369874425947938,59.11850198010558,10.716602707717065,10.716602707717065,10.829556133790067,158.82245959555954,152.9450717681885,148.10585688784246
queen8_8g.col,64,1456,2.0,1.96875,45.5,3.7080992435478315,0.05165130568356375,3.836639403555127,4.769696007084731,-4.000000000000005,-4.000000000000003,22.93602213622119,7.596872438628652,15.33914969759254,35.580708284826834,22.581188584628094,35.580708284826834,56.541798296626766,56.26911050841531,33.96060971199867
mulsol.i.2.col,188,3885,3.0,1.9883783061715201,41.329787234042556,31.136073454555838,0.037744211055608365,2.0594549838670595,6.428824716388121,-31.87333781345868,-21.1120862155667,56.88491456482714,46.75042671034133,10.134487854485812,0.0,5.593368979946263,17.999999999999932,158.5044410381436,157.00000000000057,152.91107205819733
queen15_15.col,225,10360,2.0,1.991111111111111,92.08888888888889,7.03964084381274,0.014125560538116592,5.336339456248,6.785605679999726,-4.000000000000011,-4.000000000000007,46.40593430217489,17.703788366065545,28.702145936109346,69.54367703964375,45.70825147359889,69.54367703964375,114.1685564837311,111.35410417738788,68.4603050101322
R75_9gb.col,75,2513,2.0,1.9733333333333334,67.01333333333334,2.2597541655872417,0.7422880414661237,3.0848833973611955,8.186167194318315,-5.629982079534092,-5.278749945492273,67.08876438016608,4.548769525924586,62.5399948542415,59.38729404720746,59.38729404720746,60.86017912604078,72.99082598016912,72.80839618900777,13.603531932961658
myciel5gb.col,47,236,3.0,2.1711181530104118,10.042553191489361,4.390305794654276,0.0,2.151719490155815,3.1689987679848293,-7.2686358671043365,-6.854101966249689,11.171348566686767,3.0579038159963066,8.11344475069046,4.514719604397716,4.514719604397716,4.696937251572201,24.765931589842012,23.538626745827212,20.251211985444296
le450_5a.col,450,5714,3.0,2.2883654320987654,25.395555555555557,5.362750353878567,0.0004121592957895853,4.025915038809875,5.0394003170571375,-10.689653243861631,-9.214510265547478,26.63582823834275,13.568499956216572,13.067328282126178,10.484470637608156,10.484470637608156,10.936499320466188,45.00873152706654,43.940305313704364,34.52426088945838
le450_15c.col,450,16680,3.0,1.9969777777777777,74.13333333333334,21.235818797494012,0.007751948775055679,6.314721357611847,8.610071621846902,-13.682388485112652,-13.505097515290323,80.37986867497837,23.41137244167491,56.968496233303455,17.579528375694917,17.579528375694917,22.335855360349356,141.12865866259096,139.07735191365197,123.54913028689604
queen16_16.col,256,12640,2.0,1.9921875,98.75,7.51248960065836,0.012372626215840668,5.471955854269587,7.0267346612776,-4.0000000000000115,-4.000000000000007,49.7611590441623,19.148623112590457,30.61253593157184,74.4059804645727,49.01537636241335,74.4059804645727,120.76873447359229,120.57999381593638,71.75335811117894
miles1000.col,128,6432,4.0,2.3013916015625,100.5,39.94058086708304,0.1357828318335208,2.9736466199255136,7.0887234393789145,-10.578944031247751,-8.64807770308093,62.20246091889817,29.519265249593296,32.68319566930487,27.772043232277014,22.537319434216386,27.772043232277014,173.06321750825364,172.7226062430659,150.52589807403726
5-FullIns_4.col,1085,11395,4.0,2.9199991505447134,21.004608294930875,16.130429695880892,4.734017239453705e-06,2.7857821932350038,4.583078473573306,-29.9413688927579,-25.596617792572477,31.38589224951372,26.79870126543365,4.58719098408007,1.950493064542698,1.950493064542698,2.5126321608038156,162.84493910671128,162.29353439920556,160.89444604216857
queen11_11g.col,121,3960,2.0,1.9834710743801653,65.45454545454545,5.1425947722658,0.026737967914438502,4.632236924285814,5.720775535473554,-4.000000000000007,-4.000000000000006,32.989347204053516,11.926259822902775,21.06308738115074,50.11528459010325,32.4857025782247,50.11528459010325,82.02021555510603,79.30389245524245,49.53451297688133
DSJC125.9g.col,125,6961,2.0,1.984,111.376,3.243859429753392,0.7244878048780488,3.787953299221639,10.553482837433336,-7.479003290041718,-7.336425036387915,111.46918803424835,6.015799690714036,105.45338834353431,101.2031657435885,101.2031657435885,101.5324275785006,121.37853164268769,120.00273638941196,20.17536589909919
R50_9gb.col,50,1092,2.0,1.96,43.68,2.0043951706188077,0.7076530612244898,2.7886680435560685,6.609084656743324,-4.780848886091862,-4.678510504719003,43.770323523349404,3.2228899943547384,40.54743352899467,38.52235528085948,38.52235528085948,38.72953949456125,48.96181033999058,48.866125989273364,10.439455059131099
queen9_9g.col,81,2112,2.0,1.9753086419753085,52.148148148148145,4.190262407031392,0.04050632911392405,4.144326125588803,5.106277908033804,-4.000000000000006,-4.000000000000004,26.285892056248127,9.039410364979814,17.246481691268315,40.42025750152763,25.880685327412635,40.42025750152763,65.89320085820077,63.26455740558712,40.012515530788136
3-Insertions_5.col,1406,9695,5.0,3.956881602722735,13.790896159317212,10.14827916625074,0.0,2.3813314490741404,3.713609586280881,-19.424836764071653,-17.08805097216904,19.541458749255717,16.536554360383235,3.0049043888724825,1.6280252408473537,1.6280252408473537,1.8556222306798702,282.02839427834164,113.95727054437636,280.4003690374943
mug88_1.col,88,146,12.0,5.922778925619835,3.3181818181818183,0.46577048936179993,0.00031894729168185465,1.5979017243371496,1.8215877190467187,-2.842781186083734,-2.6760918881088087,3.4036010686983382,3.334120369049081,0.06948069964925718,0.037541909982221164,0.037541909982221164,0.07529590464412013,6.627120899770174,6.383558558216057,6.589578989787952
C57-N00778-B50-WAP__9.col,778,52077,3.0,2.003743697173558,133.8740359897172,108.03893218783044,0.022345804144892477,5.562836112583411,11.570394806994155,-44.83868733080469,-26.578707090187095,207.14780868406336,101.75689599246263,105.39091269160073,8.890808655105944,8.890808655105944,8.915117954282996,663.0144691446995,584.0409501369154,654.1236604895936
mulsol.i.1.col,197,3925,3.0,1.9808407056483275,39.84771573604061,30.995777628940807,0.049013857788332046,1.6643004944913007,6.312504711763827,-21.78508772158906,-16.71573332298419,63.70172825124933,50.084327118969284,13.617401132280044,0.0,5.720807693262461,25.999999999999993,123.47352988544195,122.00000000000007,117.75272219217949
mulsol.i.4.col,185,3946,3.0,1.9888362983515586,42.65945945945946,31.163348703413096,0.040425921288358924,2.11866684755607,6.531420937243258,-32.246063092355264,-21.186379356101305,57.37273327819435,46.97682860394672,10.395904674247632,0.0,5.5736712420921535,17.999999999999964,160.50637602453833,158.99999999999994,154.93270478244617
will199GPIA.col,701,7065,9.0,4.263259537526379,20.156918687589158,7.460092489317123,0.00018435606136805527,2.739521301881062,4.395562539970976,-14.594730497608024,-14.447259264322732,25.75718994478564,22.923007980401398,2.8341819643842427,1.095139761903665,0.777634564109932,1.095139761903665,48.29431651326171,47.784089418327774,47.51668194915178
2-Insertions_3.col,37,72,4.0,3.037253469685902,3.891891891891892,0.9524870371192484,0.0,1.5978656295588505,1.9727878476642873,-3.8638346940911235,-3.5320888862379594,4.059654665556514,3.142780836987725,0.916873828568789,0.8761400390466463,0.8761400390466463,0.8761400390466463,10.3536768554429,7.493270685090639,9.477536816396254
DSJC1000.1.col,1000,49629,3.0,1.998056,99.258,9.506809980219442,0.000980459417333165,8.113333844172047,9.962830922985706,-18.897469420815835,-18.608183187066427,100.17463385157055,18.638636708906432,81.53599714266412,65.37821270052532,65.37821270052532,67.15515001621247,132.2422434663454,131.8574341158914,66.86403076582008
wap02a.col,2464,111742,4.0,2.474336286684095,90.69967532467533,49.717063755475486,0.0006954153711417099,4.085479100111711,9.52363771490054,-16.924066333851652,-16.78753444259783,125.6027151354212,96.08532627919686,29.517388856224343,6.397728609458909,6.397728609458909,7.041152863671182,295.4372309818232,260.6853135517921,289.03950237236427
fpsol2.i.2.col,451,8691,3.0,1.993189591754704,38.5410199556541,63.11844339079669,0.006066400327902854,1.6840648214836307,6.208141425229799,-65.55608077916014,-18.39727942434783,91.05593370864085,41.062779226776335,49.993154481864515,0.0,6.884477142154914,18.00000000000001,348.8201438136724,347.0000000000021,341.9356666715175
huck.col,74,602,4.0,2.2383745286971095,16.27027027027027,14.679731657921256,0.010381957299765519,1.8182860109084804,2.852215828988957,-5.4811928626186734,-4.213342220192178,13.521313392971402,9.699018626335185,3.822294766636217,1.928973071690229,0.9999999999999976,1.928973071690229,106.55701361629852,50.74522028141913,105.55701361629852
ash608GPIA.col,1216,7844,16.0,6.215526802718144,12.901315789473685,2.6726806679640176,3.5659883126572914e-06,2.390430600737679,3.5918401675845386,-12.53532181783373,-12.32294769882241,14.807975826198259,14.555328876720326,0.2526469494779331,0.12159232652381834,0.12159232652381834,0.14936922404875408,30.6735685260849,30.14131933655707,30.551976199561082
C57-N00855-B50-WAP_10.col,855,56729,3.0,2.009447009336206,132.69941520467836,105.09724680603067,0.01734425622605897,5.545029553548667,11.519523219503432,-41.58721471543212,-26.409264946534403,203.73453051571366,116.00880995915986,87.7257205565538,8.889276413339159,8.889276413339159,8.906708766993216,730.0126731954583,642.0377916211687,721.1233967821191
R100_5g.col,100,2456,2.0,1.98,49.12,4.389259618660076,0.12130488559059988,4.659232193063325,7.008566187174097,-9.844755004361362,-9.582519365474733,49.516772064131644,8.986339444365667,40.530432619765975,36.30443827786743,36.30443827786743,36.86947827194071,63.70155471354668,61.78737136501732,27.397116435679244
R75_1gb.col,70,251,4.0,2.4771428571428573,7.171428571428572,2.1244927365738633,0.0010047497259773476,2.205566018513077,2.677952309401452,-5.168474685437984,-4.616013088048163,7.851866191103925,4.692119898366479,3.159746292737446,1.6057398620606647,1.6057398620606647,1.710663079277552,14.494819801441619,13.885946686473288,12.889079939380954
R100_9gb.col,100,4438,2.0,1.98,88.76,3.1752795152553106,0.7208225108225108,3.4759888134149857,9.421252570651115,-6.717808224125633,-6.331915815988687,88.87117136697597,5.127611378488476,83.74355998848749,79.86765015024757,79.86765015024757,80.51435402025524,97.49209630616053,97.33040249179312,17.624446155912963
ash331GPIA.col,662,4185,16.0,5.4263652212009745,12.643504531722055,2.8554995619801606,1.283915201763742e-05,2.3824146098016734,3.554070896813549,-12.699550729024454,-12.074895945093163,16.247840309662827,13.029777508448863,3.2180628012139643,0.0889411597798946,0.008418811016208824,0.0889411597798946,31.78988861205635,30.812721930687076,31.781469801040142
r1000.5.col,1000,238267,3.0,2.027236,476.534,132.54378462983468,0.17531958812519935,5.282833089698896,21.82965872385551,-63.48980213264503,-58.25647056565512,517.4149318851216,270.2840629952952,247.13086888982644,144.52350069539722,144.52350069539722,151.70683333264247,782.1683017467642,780.1637314906118,637.644801051367
fpsol2.i.3.col,425,8688,3.0,1.993582692993302,40.88470588235294,64.27718194687087,0.007245534906053951,1.7840010124496668,6.394114941284132,-65.56706453874087,-18.397745309870402,91.04620863052848,41.06236971675703,49.98383891377145,0.0,6.8844771421548785,18.000000000000064,348.82014381367105,347.0000000000005,341.9356666715162
myciel5g.col,47,236,3.0,2.1711181530104118,10.042553191489361,4.390305794654276,0.0,2.151719490155815,3.1689987679848293,-7.2686358671043365,-6.854101966249689,11.171348566686767,3.0579038159963066,8.11344475069046,4.514719604397716,4.514719604397716,4.696937251572201,24.765931589842012,23.538626745827212,20.251211985444296
queen10_10.col,100,2940,2.0,1.98,58.8,4.66476151587624,0.03252937538651824,4.406127996887628,5.4221766846903865,-4.000000000000005,-4.000000000000005,29.636798078296817,10.482597288279784,19.154200790017033,45.26568385516021,29.18246710744951,45.26568385516021,72.62662720230821,72.38837744058672,43.4441600948587
school1.col,385,19095,5.0,2.0649336944669177,99.1948051948052,49.86856463993891,0.04088365942151843,5.350739096689351,9.959658889480382,-24.627366550179282,-16.33923028240111,123.4521298476521,63.99274332012533,59.459386527526775,-6.684965961904546e-15,0.7602804825382171,1.5672145120827798,283.36834170875443,273.42787153366015,282.6080612262162
DSJC125.5.col,125,3891,2.0,1.984,62.256,5.282278296341456,0.1267002360346184,5.2024443737815425,7.89024714441823,-11.167313767636482,-10.517997159000764,62.70380668631552,10.480758476984898,52.22304820933062,47.614004925907224,47.614004925907224,48.49530226297993,78.64522966458068,77.83394445436048,31.03122473867346
queen5_5.col,25,320,2.0,1.92,25.6,2.262741699796952,0.1391304347826087,2.5868170473740366,3.5777087639996634,-4.000000000000002,-3.9999999999999996,12.908332599561396,3.5938486031899664,9.314483996371429,21.11722769943116,12.707417004090665,21.11722769943116,33.351076380917256,31.113605911910383,20.64365937682659
queen12_12gb.col,144,5192,2.0,1.9861111111111112,72.11111111111111,5.616334202711161,0.022333300502314586,4.838966285057787,6.004627844883943,-4.000000000000006,-4.000000000000005,36.34246355049076,13.370281079224835,22.972182471265928,54.96855457671256,35.79019212117924,54.96855457671256,88.68662003322035,88.4702780385068,52.89642791204111
R100_1g.col,100,509,4.0,2.3266,10.18,3.269189502001987,0.0010946196660482374,2.6164309304346527,3.190611226708766,-6.262709672867855,-5.554510526912864,11.254585478518194,6.05049643854607,5.204089039972124,2.481079752381936,2.481079752381936,2.5741839465773033,22.170927399357627,20.55643666971057,19.68984764697569
miles250.col,128,774,15.0,5.354691075514874,12.09375,7.266616195830078,0.0016521372328458942,1.768839338443307,2.4590394466132537,-3.764471916633666,-3.5057948088488318,11.4130662148951,8.832046850703898,2.581019364191201,0.0,0.9999999999999963,1.0000000000000022,33.24578841108076,32.87302745856888,32.24578841108077
DSJC125.9gb.col,125,6961,2.0,1.984,111.376,3.243859429753392,0.7244878048780488,3.787953299221639,10.553482837433336,-7.479003290041718,-7.336425036387915,111.46918803424835,6.015799690714036,105.45338834353431,101.2031657435885,101.2031657435885,101.5324275785006,121.37853164268769,120.00273638941196,20.17536589909919
queen11_11gb.col,121,3960,2.0,1.9834710743801653,65.45454545454545,5.1425947722658,0.026737967914438502,4.632236924285814,5.720775535473554,-4.000000000000007,-4.000000000000006,32.989347204053516,11.926259822902775,21.06308738115074,50.11528459010325,32.4857025782247,50.11528459010325,82.02021555510603,79.30389245524245,49.53451297688133
R50_9g.col,50,1092,2.0,1.96,43.68,2.0043951706188077,0.7076530612244898,2.7886680435560685,6.609084656743324,-4.780848886091862,-4.678510504719003,43.770323523349404,3.2228899943547384,40.54743352899467,38.52235528085948,38.52235528085948,38.72953949456125,48.96181033999058,48.866125989273364,10.439455059131099
abb313GPIA.col,1557,65390,21.0,6.957023225960669,83.99486191393706,26.29925063091706,0.0009112634255334462,3.248731566316365,8.278703400507702,-46.62877644252155,-31.87864521564922,97.61030961245152,78.36254844716936,19.247761165282157,0.0,3.760742286950098,3.884380977369209,198.1314635452052,194.22089254558819,194.37072125825512
ash958GPIA.col,1916,12506,26.0,8.814390191814018,13.054279749478079,2.807902926473059,1.4763481087357038e-06,2.399455099924208,3.613070681494912,-13.462108839965076,-12.687639231889046,16.96297680157936,15.323335204185172,1.6396415973941867,0.03100793873066833,0.03100793873066833,0.09051389684646848,33.955565026537066,31.771438711615186,33.9245570878064
DSJC1000.9.col,1000,449449,2.0,1.998,898.898,9.564078418750027,0.728513411206798,8.968915220872896,29.981627707647867,-19.710438670525306,-19.6112731579419,898.9996118968593,18.04949039447648,880.9501215023828,865.4883038005271,865.4883038005271,866.7840846342584,928.3013021568829,927.966584502349,62.81299835635582
zeroin.i.3.col,206,3540,3.0,1.9837233784112074,34.36893203883495,36.38507383376575,0.025212770402975305,1.7491315788218595,5.862502199473786,-36.52214739447255,-13.949661929841087,62.608693602635654,26.973923404743225,35.63477019789243,0.0,10.841637141020428,16.99999999999988,143.41726997330937,141.00000000000054,132.57563283228893
queen14_14.col,196,8372,2.0,1.989795918367347,85.42857142857143,6.565214453186318,0.01626826781465957,5.1879977293384165,6.5356167049702165,-4.000000000000009,-4.000000000000008,43.05093315072051,16.2590962963092,26.79183685441131,64.68315615795143,42.401622243451726,64.68315615795143,104.7322822725922,104.53161566371148,62.330660029140475
le450_15b.col,450,8169,4.0,2.164740740740741,36.306666666666665,16.351940421722297,0.0021888588397497083,4.311276406861758,6.0255013622657785,-8.51160462782744,-8.336505182046798,44.34056896644699,21.53891483399819,22.801654132448796,0.973006119867011,0.973006119867011,0.9848617277366779,95.60288963115133,89.02170091288238,94.62988351128432
mug100_1.col,100,166,13.0,6.2176,3.32,0.466476151587624,0.0002659245516388374,1.5962178772759381,1.8220867158288598,-2.803315527524322,-2.783147553356786,3.406969248063101,3.337160478107725,0.069808769955376,0.03504327534581232,0.03504327534581232,0.045097973797430586,6.593644154856842,6.505466060450263,6.5586008795110295
wap04a.col,5231,294902,4.0,2.4779526900953432,112.75167272032117,63.816811557507414,0.00018987832892396818,4.880788955442303,10.618459055829266,-24.12027335547887,-20.65744016506892,156.24261215306166,108.35820618341833,47.884405969643325,11.603948888636072,11.603948888636072,13.114588782178771,352.6382834297573,345.9433620920213,341.0343345411212
2-Insertions_4.col,149,541,4.0,3.1970631953515607,7.261744966442953,3.2344537274203904,0.0,1.9471337671857392,2.6947625065008927,-7.815562216697357,-7.256257999609749,8.216746682380341,6.418815194572799,1.797931487807542,1.4145164270286446,1.4145164270286446,1.5871419988644384,38.13378971144507,20.337963704008416,36.719273284416424
r1000.1.col,1000,14378,16.0,6.398666,28.756,6.759768043357701,0.0005101073016904681,2.944578187169979,5.362462121078357,-7.805234867797545,-7.752125442391254,36.16524237116587,33.23181694943513,2.933425421730739,0.29692720038404896,0.29692720038404896,0.3383806315209756,50.993071378787164,49.94788386283085,50.69614417840312
wap03a.col,4730,286722,4.0,2.4296049238140784,121.23551797040169,59.05688595450078,0.0002547151341088608,5.173668204399868,11.010700158046419,-25.394156021451145,-21.76913352183764,157.87817233256,110.73405967962928,47.14411265293073,13.75427374428154,13.75427374428154,15.29342109942263,345.65943901547473,336.8663129769914,331.9051652711932
R50_1g.col,50,108,5.0,2.820982514571191,4.32,1.7255723688098392,0.000663265306122449,1.7089475762204562,2.078460969082654,-3.7878975773241756,-3.5606080232285406,5.071643809840888,3.5983257067968046,1.473318103044083,0.0,0.6133746490657254,0.8684263313056426,10.021764411799124,9.8634392175161,9.408389762733398
DSJC250.1.col,250,3218,3.0,2.063104,25.744,5.109057055856786,0.0011434123591138748,4.149679001682787,5.073854550536508,-9.43842152917765,-9.222507343887312,26.782492442055442,9.327733500131533,17.45475894192391,12.001381479851393,12.001381479851393,12.280667519585132,41.596939354025096,41.12555654808597,29.595557874173704
R50_1gb.col,50,108,5.0,2.820982514571191,4.32,1.7255723688098392,0.000663265306122449,1.7089475762204562,2.078460969082654,-3.7878975773241756,-3.5606080232285406,5.071643809840888,3.5983257067968046,1.473318103044083,0.0,0.6133746490657254,0.8684263313056426,10.021764411799124,9.8634392175161,9.408389762733398
myciel4.col,23,71,3.0,2.1814744801512287,6.173913043478261,1.9258464861174,0.0,1.8649320303975234,2.4847360108225316,-4.437119325596688,-4.236067977499795,6.525491319439633,1.8057746638340577,4.719716655605575,3.346322847162317,3.346322847162317,3.4225648981445183,12.772914978479003,11.947448792799603,9.426592131316685
r250.5.col,250,14849,3.0,2.026304,118.792,33.99995199996612,0.1754014768752429,3.8009204627125017,10.899174280650803,-18.678971794009115,-16.752863588784965,129.6108162561206,69.15542670429693,60.45538955182366,35.082907652392,35.082907652392,37.4756275406471,192.22210785016958,192.1822369219962,157.13920019777757
C4000.5.col,4000,4000268,2.0,1.9995,2000.134,31.245304351214116,0.12511730340038738,27.334635696145806,44.722857690447185,-63.52343659509928,-63.36018202949753,2000.6219062926798,62.520426788676595,1938.1014795040032,1884.1824995951924,1884.1824995951924,1885.8583484087308,2132.3916975546526,2118.0007101205215,248.2091979594602
3-FullIns_5.col,2030,33751,4.0,2.8292309932296344,33.252216748768475,28.09627067994092,1.3956548058227552e-06,3.179225333541483,5.766473510627507,-46.8312918725953,-41.25284378124468,49.817981662962694,38.77139927166246,11.046582391300234,4.1932032884948995,4.1932032884948995,5.783961064611091,411.7443584754953,411.1640955658496,407.5511551870004
mulsol.i.5.col,186,3973,3.0,1.9888982120957852,42.72043010752688,31.366500036602588,0.040070505287896595,2.105436842745143,6.536086757955944,-32.47591101147274,-21.23412993816441,57.59043400843873,47.06531847485227,10.525115533586458,0.0,5.564100421102715,17.999999999999986,161.50734353844314,160.0000000000001,155.94324311734042
fpsol2.i.1.col,496,11654,3.0,1.9863889348101615,46.99193548387097,63.10229099257781,0.013518972538497157,1.4414288990960902,6.8550664098804335,-58.1860311559812,-19.64182760541601,120.13821228706506,40.827761464901954,79.3104508221631,0.0,8.948325151083015,25.999999999999886,254.78367140075295,252.99999999999983,245.83534624966993
jean.col,80,508,5.0,2.698583951449764,12.7,12.037856952132302,0.005684031158714703,1.5230712273665254,2.519920633670834,-5.267130391985536,-3.720941046321943,12.005754950137828,8.959322738042193,3.0464322120956346,0.0,1.5820431775141883,1.6057775385769588,72.60091040932363,44.755714228360176,71.01886723180944
miles750.col,128,4226,6.0,2.693359375,66.03125,30.45179015160685,0.057482072553430824,2.751775373281657,5.745922467280605,-8.522696672105305,-7.119881806562195,44.56306629776148,26.931433538627125,17.631632759134355,12.976478473248024,11.698389890455116,12.976478473248024,128.92850959606804,126.96601816649407,117.23011970561292
mug88_25.col,88,146,13.0,6.019111570247934,3.3181818181818183,0.46577048936179993,0.000337172851206532,1.595433588907344,1.8215877190467167,-2.812562503011633,-2.705564041973727,3.405577498541876,3.350945217286651,0.05463228125522468,0.03436304843494879,0.03436304843494879,0.0994423605041991,6.563755905068172,6.480817264444916,6.5293928566332236
flat1000_50_0.col,1000,245000,2.0,1.998,490.0,9.70061853698,0.11795144643641638,13.91838768112537,22.135943621178654,-31.333742375895216,-31.013590195640276,490.19249698384425,31.47782527583616,458.7146717080081,449.64476770845397,449.64476770845397,450.13356584069567,530.1635095633536,529.6005444797403,80.51874185489964
queen9_9gb.col,81,2112,2.0,1.9753086419753085,52.148148148148145,4.190262407031392,0.04050632911392405,4.144326125588803,5.106277908033804,-4.000000000000006,-4.000000000000004,26.285892056248127,9.039410364979814,17.246481691268315,40.42025750152763,25.880685327412635,40.42025750152763,65.89320085820077,63.26455740558712,40.012515530788136
queen12_12.col,144,5192,2.0,1.9861111111111112,72.11111111111111,5.616334202711161,0.022333300502314586,4.838966285057787,6.004627844883943,-4.000000000000006,-4.000000000000005,36.34246355049076,13.370281079224835,22.972182471265928,54.96855457671256,35.79019212117924,54.96855457671256,88.68662003322035,88.4702780385068,52.89642791204111
1-Insertions_5.col,202,1227,3.0,2.6313596706205273,12.148514851485148,6.657663102947887,0.0,2.2811196209109554,3.485471969688634,-12.00053316227433,-11.583845613333185,14.30735698960494,8.492225629741709,5.815131359863232,3.2639135470503335,3.2639135470503335,3.618269065670589,68.13911708119585,45.89384048932824,64.87520353414551
miles1500.col,128,10396,3.0,2.030517578125,162.4375,46.674362274700655,0.3817081458567679,2.8176031712619243,9.012144583837987,-12.187800505631232,-9.95342778033461,90.62725651266577,33.846150985959774,56.78110552670599,57.75574679913754,44.501533004723925,57.75574679913754,213.00000000000037,212.99999999999994,168.49846699527643
DSJC125.1gb.col,125,736,4.0,2.303744,11.776,3.283568790203732,0.0008749016522423289,2.8292967978483197,3.431617694324355,-6.40636916116808,-6.225525582423813,12.76948801813646,6.455543824530703,6.313944193605757,4.126608417004665,4.126608417004665,4.334443024565103,25.04435016285918,22.031716696363837,20.917741745854514
myciel7gb.col,191,2360,3.0,2.118911214056632,24.712041884816752,16.602712562021118,0.0,2.7705857668813922,4.971120787590744,-19.37484695919908,-18.02120065291333,31.18862551060514,8.298441343331461,22.890184167273677,6.809063765698035,6.809063765698035,6.945310078700096,96.69094048531608,95.15080301312122,89.88187671961805
zeroin.i.1.col,211,4100,3.0,1.973685859282,38.86255924170616,38.71802390929583,0.047307195174493756,1.5363928688138886,6.233984218917007,-29.29393036875659,-13.127619109751391,76.27868782973846,27.2825434207119,48.996144409026556,0.0,12.90737042894267,29.25918147455577,114.34066450071563,111.95414304213335,101.43329407177296
3-FullIns_3.col,80,346,4.0,2.6465625,8.65,3.987793876318083,0.0008885102239532619,2.0763204352914415,2.9410882339705564,-9.596308316009877,-6.64527639581046,10.636012916285734,8.047646864107604,2.588366052178131,1.4483628396999275,1.4483628396999275,1.948761541317093,23.226345589896788,21.840691841624626,21.77798275019686
david.col,87,812,3.0,2.033029462280354,18.666666666666668,20.9885938737433,0.009028727770177838,1.883655474113685,3.0550504633038935,-7.58769627335964,-4.826967100681018,17.08810320927838,8.49880212011216,8.58930108916622,1.9999999999999971,1.9326416963012876,1.9999999999999971,164.5313053455021,70.70644129256718,162.5986636492008
le450_5b.col,450,5734,3.0,2.286814814814815,25.484444444444446,5.097797151953885,0.0004161363877399512,4.0287026673872335,5.048212004704686,-10.563504650753618,-9.445592513647265,26.59995347509232,13.5919406298941,13.00801284519822,10.306635427736872,10.306635427736872,10.616480037934307,44.74769650491472,44.0680474408996,34.44106107717785
myciel5.col,47,236,3.0,2.1711181530104118,10.042553191489361,4.390305794654276,0.0,2.151719490155815,3.1689987679848293,-7.2686358671043365,-6.854101966249689,11.171348566686767,3.0579038159963066,8.11344475069046,4.514719604397716,4.514719604397716,4.696937251572201,24.765931589842012,23.538626745827212,20.251211985444296
r125.1.col,125,209,13.0,4.404753330932661,3.344,1.7255909132815925,0.0004154209284028324,1.4698160367297672,1.8286607121059972,-2.699690762676839,-2.543134040899084,5.896319640474097,4.859523388615252,1.0367962518588447,-3.491684298923335e-16,0.055217716494465774,0.07091315356500962,9.664913283914697,9.000124100617201,9.60969556742023
r1000.1c.col,1000,485090,2.0,1.998,970.18,7.633583693128673,0.9155198505118345,3.67850876564626,31.147712596593756,-40.09331165840575,-32.97126007166965,970.2387436194279,8.11830388618427,962.1204397332435,941.9705136654036,941.9705136654036,942.3168881513774,999.6990671823338,999.6699453337372,57.72855351693022
